,Date,Close,Open,High,Low,PE,Ratio
2015,1968-01-04,95.360001,95.669998,96.230003,94.309998,21.51,17.71
2016,1968-01-05,95.940002,95.360001,96.660004,94.970001,21.51,17.71
2017,1968-01-08,96.620003,95.940002,97.400002,95.540001,21.51,17.71
2018,1968-01-09,96.5,96.620003,97.839996,95.889999,21.51,17.71
2019,1968-01-10,96.519997,96.5,97.260002,95.660004,21.51,17.71
2020,1968-01-11,96.620003,96.519997,97.82,95.879997,21.51,17.71
2021,1968-01-12,96.720001,96.620003,97.440002,95.870003,21.51,17.71
2022,1968-01-15,96.419998,96.720001,97.459999,95.849998,21.51,17.71
2023,1968-01-16,95.82,96.419998,96.910004,95.32,21.51,17.71
2024,1968-01-17,95.639999,95.82,96.410004,94.779999,21.51,17.71
2025,1968-01-18,95.559998,95.639999,96.660004,95.010002,21.51,17.71
2026,1968-01-19,95.239998,95.559998,96.220001,94.599998,21.51,17.71
2027,1968-01-22,94.029999,95.239998,95.400002,93.550003,21.51,17.71
2028,1968-01-23,93.660004,94.029999,94.660004,92.879997,21.51,17.71
2029,1968-01-24,93.169998,93.660004,94.120003,92.449997,21.51,17.71
2030,1968-01-25,93.300003,93.169998,94.110001,91.959999,21.51,17.71
2031,1968-01-26,93.449997,93.300003,94.339996,92.769997,21.51,17.71
2032,1968-01-29,93.349998,93.449997,94.379997,92.709999,21.51,17.71
2033,1968-01-30,92.889999,93.349998,93.709999,92.18,21.51,17.71
2034,1968-01-31,92.239998,92.889999,93.260002,91.269997,21.51,17.71
2035,1968-02-01,92.559998,92.239998,93.139999,91.57,20.42,16.8
2036,1968-02-02,92.269997,92.559998,93.440002,91.690002,20.42,16.8
2037,1968-02-05,91.870003,92.269997,92.720001,91.239998,20.42,16.8
2038,1968-02-06,91.900002,91.870003,92.519997,91.150002,20.42,16.8
2039,1968-02-07,92.059998,91.900002,92.739998,91.480003,20.42,16.8
2040,1968-02-08,90.900002,92.059998,92.400002,90.599998,20.42,16.8
2041,1968-02-09,89.860001,90.900002,91.0,89.230003,20.42,16.8
2042,1968-02-13,89.07,89.860001,90.459999,86.730003,20.42,16.8
2043,1968-02-14,90.139999,89.07,90.599998,88.660004,20.42,16.8
2044,1968-02-15,90.300003,90.300003,90.300003,90.300003,20.42,16.8
2045,1968-02-16,89.959999,90.300003,90.620003,89.279999,20.42,16.8
2046,1968-02-19,90.309998,89.959999,90.870003,89.419998,20.42,16.8
2047,1968-02-20,91.239998,90.309998,91.339996,89.949997,20.42,16.8
2048,1968-02-21,91.239998,91.239998,91.870003,90.540001,20.42,16.8
2049,1968-02-23,90.889999,91.239998,91.800003,90.279999,20.42,16.8
2050,1968-02-26,90.18,90.889999,91.080002,89.669998,20.42,16.8
2051,1968-02-27,90.529999,90.18,90.910004,89.559998,20.42,16.8
2052,1968-02-28,90.080002,90.529999,91.190002,89.709999,20.42,16.8
2053,1968-02-29,89.360001,90.080002,90.239998,88.93,20.42,16.8
2054,1968-03-01,89.110001,89.360001,89.82,88.580002,19.93,16.38
2055,1968-03-04,87.919998,89.110001,89.330002,87.519997,19.93,16.38
2056,1968-03-05,87.720001,87.919998,88.720001,86.989998,19.93,16.38
2057,1968-03-06,89.260002,87.720001,89.760002,87.639999,19.93,16.38
2058,1968-03-07,89.099998,89.260002,89.980003,88.440002,19.93,16.38
2059,1968-03-08,89.029999,89.099998,89.57,88.230003,19.93,16.38
2060,1968-03-11,90.129997,89.029999,90.559998,88.809998,19.93,16.38
2061,1968-03-12,90.230003,90.129997,90.779999,89.389999,19.93,16.38
2062,1968-03-13,90.029999,90.230003,90.709999,89.400002,19.93,16.38
2063,1968-03-14,88.32,89.75,89.75,87.809998,19.93,16.38
2064,1968-03-15,89.099998,88.32,89.75,87.610001,19.93,16.38
2065,1968-03-18,89.589996,89.110001,91.089996,89.110001,19.93,16.38
2066,1968-03-19,88.989998,89.589996,90.050003,88.610001,19.93,16.38
2067,1968-03-20,88.980003,88.989998,89.650002,88.480003,19.93,16.38
2068,1968-03-21,88.330002,88.980003,89.480003,88.050003,19.93,16.38
2069,1968-03-22,88.419998,88.330002,89.139999,87.5,19.93,16.38
2070,1968-03-25,88.330002,88.419998,88.879997,87.650002,19.93,16.38
2071,1968-03-26,88.93,88.330002,89.5,88.099998,19.93,16.38
2072,1968-03-27,89.660004,88.93,90.199997,88.879997,19.93,16.38
2073,1968-03-28,89.57,89.660004,90.400002,89.050003,19.93,16.38
2074,1968-03-29,90.199997,89.57,90.919998,89.209999,19.93,16.38
2075,1968-04-01,92.480003,91.110001,93.550003,91.110001,21.28,17.45
2076,1968-04-02,92.639999,92.480003,93.440002,91.389999,21.28,17.45
2077,1968-04-03,93.470001,92.639999,95.129997,92.239998,21.28,17.45
2078,1968-04-04,93.839996,93.470001,94.589996,92.629997,21.28,17.45
2079,1968-04-05,93.290001,93.839996,94.510002,92.669998,21.28,17.45
2080,1968-04-08,94.949997,93.290001,95.449997,93.110001,21.28,17.45
2081,1968-04-10,95.669998,94.949997,97.110001,94.739998,21.28,17.45
2082,1968-04-11,96.529999,95.669998,96.93,94.809998,21.28,17.45
2083,1968-04-15,96.589996,96.529999,97.360001,95.330002,21.28,17.45
2084,1968-04-16,96.620003,96.589996,97.540001,95.720001,21.28,17.45
2085,1968-04-17,96.809998,96.620003,97.400002,95.760002,21.28,17.45
2086,1968-04-18,97.080002,96.809998,97.889999,96.120003,21.28,17.45
2087,1968-04-19,95.849998,97.080002,97.080002,95.150002,21.28,17.45
2088,1968-04-22,95.32,95.849998,96.07,94.220001,21.28,17.45
2089,1968-04-23,96.620003,95.68,97.480003,95.68,21.28,17.45
2090,1968-04-24,96.919998,96.620003,97.809998,95.980003,21.28,17.45
2091,1968-04-25,96.620003,96.919998,97.480003,95.68,21.28,17.45
2092,1968-04-26,97.209999,96.620003,97.830002,96.220001,21.28,17.45
2093,1968-04-29,97.970001,97.209999,98.610001,96.809998,21.28,17.45
2094,1968-04-30,97.459999,97.970001,98.169998,96.580002,21.28,17.45
2095,1968-05-01,97.970001,97.459999,98.610001,96.839996,21.63,17.71
2096,1968-05-02,98.589996,97.970001,99.18,97.529999,21.63,17.71
2097,1968-05-03,98.660004,98.589996,100.190002,97.980003,21.63,17.71
2098,1968-05-06,98.349998,98.660004,99.110001,97.269997,21.63,17.71
2099,1968-05-07,98.900002,98.349998,99.589996,97.860001,21.63,17.71
2100,1968-05-08,98.910004,98.900002,99.739998,98.25,21.63,17.71
2101,1968-05-09,98.389999,98.910004,99.470001,97.68,21.63,17.71
2102,1968-05-10,98.5,98.389999,99.300003,97.760002,21.63,17.71
2103,1968-05-13,98.190002,98.5,99.099998,97.519997,21.63,17.71
2104,1968-05-14,98.120003,98.190002,98.849998,97.330002,21.63,17.71
2105,1968-05-15,98.07,98.120003,98.790001,97.32,21.63,17.71
2106,1968-05-16,97.599998,98.07,98.690002,97.050003,21.63,17.71
2107,1968-05-17,96.900002,97.599998,97.809998,96.110001,21.63,17.71
2108,1968-05-20,96.449997,96.900002,97.410004,95.800003,21.63,17.71
2109,1968-05-21,96.93,96.449997,97.519997,95.919998,21.63,17.71
2110,1968-05-22,97.18,96.93,98.169998,96.470001,21.63,17.71
2111,1968-05-23,96.970001,97.18,97.790001,96.379997,21.63,17.71
2112,1968-05-24,97.150002,96.970001,97.730003,96.209999,21.63,17.71
2113,1968-05-27,96.989998,97.150002,97.809998,96.290001,21.63,17.71
2114,1968-05-28,97.620003,96.989998,98.199997,96.410004,21.63,17.71
2115,1968-05-29,97.919998,97.620003,98.739998,97.010002,21.63,17.71
2116,1968-05-31,98.68,97.919998,99.400002,97.660004,21.63,17.71
2117,1968-06-03,99.989998,98.720001,100.620003,98.720001,22.0,18.04
2118,1968-06-04,100.379997,99.989998,101.260002,99.32,22.0,18.04
2119,1968-06-05,99.889999,100.379997,101.129997,99.260002,22.0,18.04
2120,1968-06-06,100.650002,99.889999,101.589996,99.5,22.0,18.04
2121,1968-06-07,101.269997,100.650002,101.889999,100.239998,22.0,18.04
2122,1968-06-10,101.410004,101.269997,102.25,100.419998,22.0,18.04
2123,1968-06-11,101.660004,101.410004,102.400002,100.739998,22.0,18.04
2124,1968-06-13,101.25,101.660004,102.839996,100.550003,22.0,18.04
2125,1968-06-14,101.129997,101.25,101.82,99.980003,22.0,18.04
2126,1968-06-17,100.129997,101.129997,101.709999,99.43,22.0,18.04
2127,1968-06-18,99.989998,100.129997,101.089996,99.43,22.0,18.04
2128,1968-06-20,101.510002,99.989998,101.599998,99.519997,22.0,18.04
2129,1968-06-21,100.660004,101.510002,101.589996,99.800003,22.0,18.04
2130,1968-06-24,100.389999,100.660004,101.480003,99.660004,22.0,18.04
2131,1968-06-25,100.080002,100.389999,101.099998,99.279999,22.0,18.04
2132,1968-06-27,99.980003,100.080002,101.010002,99.110001,22.0,18.04
2133,1968-06-28,99.580002,99.980003,100.629997,98.910004,22.0,18.04
2134,1968-07-01,99.400002,99.580002,100.330002,98.769997,21.75,17.91
2135,1968-07-02,99.739998,99.400002,100.599998,98.599998,21.75,17.91
2136,1968-07-03,100.910004,99.739998,101.360001,99.599998,21.75,17.91
2137,1968-07-08,101.940002,100.910004,102.760002,100.720001,21.75,17.91
2138,1968-07-09,102.230003,101.940002,102.93,101.190002,21.75,17.91
2139,1968-07-11,102.389999,102.230003,103.669998,101.410004,21.75,17.91
2140,1968-07-12,102.339996,102.389999,103.239998,101.389999,21.75,17.91
2141,1968-07-15,102.260002,102.339996,103.150002,101.440002,21.75,17.91
2142,1968-07-16,101.699997,102.260002,102.720001,100.970001,21.75,17.91
2143,1968-07-18,101.440002,101.699997,102.650002,100.489998,21.75,17.91
2144,1968-07-19,100.459999,101.440002,101.82,99.800003,21.75,17.91
2145,1968-07-22,99.330002,100.459999,100.879997,98.510002,21.75,17.91
2146,1968-07-23,99.209999,99.330002,99.93,97.889999,21.75,17.91
2147,1968-07-25,97.940002,99.209999,100.07,97.43,21.75,17.91
2148,1968-07-26,98.339996,97.940002,99.139999,97.220001,21.75,17.91
2149,1968-07-29,97.650002,98.339996,98.779999,96.889999,21.75,17.91
2150,1968-07-30,97.739998,97.650002,98.620003,96.839996,21.75,17.91
2151,1968-08-01,97.279999,97.739998,98.82,96.779999,21.14,17.43
2152,1968-08-02,96.629997,97.279999,97.470001,95.790001,21.14,17.43
2153,1968-08-05,96.849998,96.629997,97.510002,95.949997,21.14,17.43
2154,1968-08-06,97.25,96.849998,97.82,96.419998,21.14,17.43
2155,1968-08-08,97.040001,97.25,98.32,96.580002,21.14,17.43
2156,1968-08-09,97.010002,97.040001,97.559998,96.110001,21.14,17.43
2157,1968-08-12,98.010002,97.010002,98.489998,96.720001,21.14,17.43
2158,1968-08-13,98.529999,98.010002,99.199997,97.68,21.14,17.43
2159,1968-08-15,98.07,98.529999,99.360001,97.480003,21.14,17.43
2160,1968-08-16,98.68,98.07,99.209999,97.620003,21.14,17.43
2161,1968-08-19,99.0,98.68,99.639999,98.160004,21.14,17.43
2162,1968-08-20,98.959999,99.0,99.650002,98.080002,21.14,17.43
2163,1968-08-22,98.699997,98.959999,99.580002,97.709999,21.14,17.43
2164,1968-08-23,98.690002,98.699997,99.57,97.709999,21.14,17.43
2165,1968-08-26,98.940002,98.690002,99.669998,98.290001,21.14,17.43
2166,1968-08-27,98.809998,98.940002,99.610001,98.160004,21.14,17.43
2167,1968-08-29,98.739998,98.809998,99.489998,97.900002,21.14,17.43
2168,1968-08-30,98.860001,98.739998,99.519997,98.199997,21.14,17.43
2169,1968-09-03,99.32,98.860001,99.889999,98.309998,21.68,17.9
2170,1968-09-04,100.019997,99.32,100.489998,98.949997,21.68,17.9
2171,1968-09-05,100.739998,100.019997,101.339996,99.629997,21.68,17.9
2172,1968-09-06,101.199997,100.739998,101.879997,100.230003,21.68,17.9
2173,1968-09-09,101.230003,101.199997,102.089996,100.470001,21.68,17.9
2174,1968-09-10,100.730003,101.230003,101.809998,100.120003,21.68,17.9
2175,1968-09-12,100.519997,100.730003,101.400002,99.699997,21.68,17.9
2176,1968-09-13,100.860001,100.519997,101.529999,99.889999,21.68,17.9
2177,1968-09-16,101.239998,100.860001,102.010002,100.330002,21.68,17.9
2178,1968-09-17,101.5,101.239998,102.18,100.639999,21.68,17.9
2179,1968-09-19,101.589996,101.5,102.529999,100.839996,21.68,17.9
2180,1968-09-20,101.660004,101.589996,102.370003,100.809998,21.68,17.9
2181,1968-09-23,102.239998,101.660004,102.82,101.199997,21.68,17.9
2182,1968-09-24,102.589996,102.239998,103.209999,101.589996,21.68,17.9
2183,1968-09-26,102.360001,102.589996,103.629997,101.589996,21.68,17.9
2184,1968-09-27,102.309998,102.360001,103.07,101.360001,21.68,17.9
2185,1968-09-30,102.669998,102.309998,103.290001,101.709999,21.68,17.9
2186,1968-10-01,102.860001,102.669998,103.580002,101.800003,22.0,18.23
2187,1968-10-03,103.220001,102.860001,104.129997,102.339996,22.0,18.23
2188,1968-10-04,103.709999,103.220001,104.349998,102.650002,22.0,18.23
2189,1968-10-07,103.699997,103.709999,104.400002,102.93,22.0,18.23
2190,1968-10-08,103.739998,103.699997,104.449997,102.839996,22.0,18.23
2191,1968-10-10,103.290001,103.739998,104.300003,102.610001,22.0,18.23
2192,1968-10-11,103.18,103.290001,103.900002,102.389999,22.0,18.23
2193,1968-10-14,103.32,103.18,104.029999,102.480003,22.0,18.23
2194,1968-10-15,103.529999,103.32,104.25,102.660004,22.0,18.23
2195,1968-10-17,104.010002,103.809998,105.010002,103.809998,22.0,18.23
2196,1968-10-18,104.82,104.010002,105.339996,103.540001,22.0,18.23
2197,1968-10-21,104.989998,104.82,105.779999,104.089996,22.0,18.23
2198,1968-10-22,104.57,104.989998,105.480003,103.839996,22.0,18.23
2199,1968-10-24,103.839996,104.57,105.150002,103.150002,22.0,18.23
2200,1968-10-25,104.199997,103.839996,104.809998,103.139999,22.0,18.23
2201,1968-10-28,103.900002,104.199997,104.889999,103.160004,22.0,18.23
2202,1968-10-29,103.300003,103.900002,104.5,102.650002,22.0,18.23
2203,1968-10-31,103.410004,103.300003,104.57,102.43,22.0,18.23
2204,1968-11-01,103.059998,103.410004,104.300003,102.360001,22.2,18.41
2205,1968-11-04,103.099998,103.059998,103.690002,101.849998,22.2,18.41
2206,1968-11-06,103.269997,103.099998,104.410004,102.449997,22.2,18.41
2207,1968-11-07,103.5,103.269997,104.470001,102.309998,22.2,18.41
2208,1968-11-08,103.949997,103.5,104.589996,102.959999,22.2,18.41
2209,1968-11-12,104.620003,103.949997,105.279999,103.510002,22.2,18.41
2210,1968-11-13,105.129997,104.620003,105.760002,104.080002,22.2,18.41
2211,1968-11-14,105.199997,105.129997,106.010002,104.339996,22.2,18.41
2212,1968-11-15,105.779999,105.199997,106.440002,104.610001,22.2,18.41
2213,1968-11-18,105.919998,105.779999,106.739998,105.050003,22.2,18.41
2214,1968-11-19,106.139999,105.919998,106.839996,105.059998,22.2,18.41
2215,1968-11-21,105.970001,106.139999,106.769997,104.849998,22.2,18.41
2216,1968-11-22,106.300003,105.970001,106.889999,105.209999,22.2,18.41
2217,1968-11-25,106.480003,106.300003,107.290001,105.470001,22.2,18.41
2218,1968-11-26,107.260002,106.480003,107.93,106.110001,22.2,18.41
2219,1968-11-27,107.760002,107.260002,108.550003,106.589996,22.2,18.41
2220,1968-11-29,108.370003,107.760002,109.089996,107.32,22.2,18.41
2221,1968-12-02,108.120003,108.370003,109.370003,107.150002,22.28,18.49
2222,1968-12-03,108.019997,108.120003,108.739998,107.019997,22.28,18.49
2223,1968-12-05,107.669998,108.019997,108.900002,106.709999,22.28,18.49
2224,1968-12-06,107.93,107.669998,108.910004,106.849998,22.28,18.49
2225,1968-12-09,107.660004,107.93,108.769997,106.889999,22.28,18.49
2226,1968-12-10,107.389999,107.660004,108.330002,106.68,22.28,18.49
2227,1968-12-12,107.32,107.389999,108.43,106.330002,22.28,18.49
2228,1968-12-13,107.580002,107.32,108.5,106.559998,22.28,18.49
2229,1968-12-16,107.099998,107.580002,108.400002,106.400002,22.28,18.49
2230,1968-12-17,106.660004,107.099998,107.650002,105.860001,22.28,18.49
2231,1968-12-19,106.970001,106.660004,107.669998,105.099998,22.28,18.49
2232,1968-12-20,106.339996,106.970001,107.980003,105.730003,22.28,18.49
2233,1968-12-23,105.209999,106.339996,106.68,104.610001,22.28,18.49
2234,1968-12-24,105.040001,105.209999,105.949997,104.370003,22.28,18.49
2235,1968-12-26,105.150002,105.040001,106.029999,104.290001,22.28,18.49
2236,1968-12-27,104.739998,105.150002,105.870003,104.199997,22.28,18.49
2237,1968-12-30,103.800003,104.739998,104.989998,103.089996,22.28,18.49
2238,1968-12-31,103.860001,103.800003,104.610001,102.980003,22.28,18.49
2239,1969-01-02,103.93,103.860001,104.849998,103.209999,21.19,17.65
2240,1969-01-03,103.989998,103.93,104.870003,103.169998,21.19,17.65
2241,1969-01-06,102.470001,103.989998,104.360001,101.940002,21.19,17.65
2242,1969-01-07,101.220001,102.470001,102.68,100.150002,21.19,17.65
2243,1969-01-08,100.800003,101.220001,102.120003,100.139999,21.19,17.65
2244,1969-01-09,101.220001,100.800003,102.089996,100.349998,21.19,17.65
2245,1969-01-10,100.93,101.220001,102.139999,100.32,21.19,17.65
2246,1969-01-13,100.440002,100.93,101.349998,96.629997,21.19,17.65
2247,1969-01-14,101.129997,100.440002,101.629997,99.040001,21.19,17.65
2248,1969-01-15,101.620003,101.129997,102.480003,100.779999,21.19,17.65
2249,1969-01-16,102.18,101.620003,103.25,101.269997,21.19,17.65
2250,1969-01-17,102.029999,102.18,103.059998,101.32,21.19,17.65
2251,1969-01-20,101.690002,102.029999,102.599998,101.0,21.19,17.65
2252,1969-01-21,101.629997,101.690002,102.400002,100.879997,21.19,17.65
2253,1969-01-22,101.980003,101.629997,102.550003,101.059998,21.19,17.65
2254,1969-01-23,102.43,101.980003,103.209999,101.57,21.19,17.65
2255,1969-01-24,102.379997,102.43,103.230003,101.709999,21.19,17.65
2256,1969-01-27,102.400002,102.379997,103.150002,101.639999,21.19,17.65
2257,1969-01-28,102.410004,102.400002,103.300003,101.559998,21.19,17.65
2258,1969-01-29,102.510002,102.410004,103.309998,101.690002,21.19,17.65
2259,1969-01-30,102.550003,102.510002,103.330002,101.730003,21.19,17.65
2260,1969-01-31,103.010002,102.550003,103.639999,102.080002,21.19,17.65
2261,1969-02-03,102.889999,103.010002,103.75,102.040001,20.9,17.5
2262,1969-02-04,102.919998,102.889999,103.589996,102.150002,20.9,17.5
2263,1969-02-05,103.199997,102.919998,103.839996,102.260002,20.9,17.5
2264,1969-02-06,103.540001,103.199997,104.300003,102.550003,20.9,17.5
2265,1969-02-07,103.529999,103.540001,104.220001,102.5,20.9,17.5
2266,1969-02-11,103.650002,103.529999,104.610001,102.959999,20.9,17.5
2267,1969-02-12,103.629997,103.650002,104.339996,102.980003,20.9,17.5
2268,1969-02-13,103.709999,103.629997,104.360001,102.860001,20.9,17.5
2269,1969-02-14,103.610001,103.709999,104.370003,102.879997,20.9,17.5
2270,1969-02-17,102.440002,103.610001,104.029999,102.040001,20.9,17.5
2271,1969-02-18,101.400002,102.269997,102.269997,100.580002,20.9,17.5
2272,1969-02-19,100.650002,101.400002,102.07,100.300003,20.9,17.5
2273,1969-02-20,99.790001,100.650002,101.029999,99.290001,20.9,17.5
2274,1969-02-24,98.599998,99.790001,100.07,98.089996,20.9,17.5
2275,1969-02-25,97.980003,98.599998,99.650002,97.5,20.9,17.5
2276,1969-02-26,98.449997,97.980003,99.099998,97.360001,20.9,17.5
2277,1969-02-27,98.139999,98.449997,99.0,97.5,20.9,17.5
2278,1969-02-28,98.129997,98.139999,99.019997,97.529999,20.9,17.5
2279,1969-03-03,98.379997,98.129997,99.080002,97.610001,20.2,17.06
2280,1969-03-04,99.32,98.379997,99.760002,98.169998,20.2,17.06
2281,1969-03-05,99.709999,99.32,100.480003,98.949997,20.2,17.06
2282,1969-03-06,98.699997,99.709999,99.93,98.110001,20.2,17.06
2283,1969-03-07,98.650002,98.699997,99.129997,97.32,20.2,17.06
2284,1969-03-10,98.989998,98.650002,99.470001,97.870003,20.2,17.06
2285,1969-03-11,99.32,98.989998,100.139999,98.580002,20.2,17.06
2286,1969-03-12,99.050003,99.32,99.870003,98.349998,20.2,17.06
2287,1969-03-13,98.389999,99.050003,99.349998,97.82,20.2,17.06
2288,1969-03-14,98.0,98.389999,98.699997,97.400002,20.2,17.06
2289,1969-03-17,98.25,98.0,98.709999,97.059998,20.2,17.06
2290,1969-03-18,98.489998,98.25,99.410004,97.830002,20.2,17.06
2291,1969-03-19,99.209999,98.489998,99.699997,98.029999,20.2,17.06
2292,1969-03-20,99.839996,99.209999,100.389999,98.900002,20.2,17.06
2293,1969-03-21,99.629997,99.839996,100.370003,98.879997,20.2,17.06
2294,1969-03-24,99.5,99.629997,100.160004,98.849998,20.2,17.06
2295,1969-03-25,99.660004,99.5,100.300003,98.879997,20.2,17.06
2296,1969-03-26,100.389999,99.660004,100.860001,99.239998,20.2,17.06
2297,1969-03-27,101.099998,100.389999,101.809998,100.029999,20.2,17.06
2298,1969-03-28,101.510002,101.099998,102.349998,100.730003,20.2,17.06
2299,1969-04-01,101.419998,101.510002,102.449997,100.839996,20.43,17.39
2300,1969-04-02,100.779999,101.419998,101.650002,100.610001,20.43,17.39
2301,1969-04-03,100.68,100.779999,101.300003,99.870003,20.43,17.39
2302,1969-04-07,99.889999,100.629997,100.629997,99.080002,20.43,17.39
2303,1969-04-08,100.139999,99.889999,101.269997,99.349998,20.43,17.39
2304,1969-04-09,101.019997,100.139999,101.440002,99.879997,20.43,17.39
2305,1969-04-10,101.550003,101.019997,102.220001,100.730003,20.43,17.39
2306,1969-04-11,101.650002,101.550003,102.279999,100.970001,20.43,17.39
2307,1969-04-14,101.57,101.650002,102.400002,101.019997,20.43,17.39
2308,1969-04-15,101.529999,101.57,102.150002,100.760002,20.43,17.39
2309,1969-04-16,100.629997,101.529999,101.779999,100.160004,20.43,17.39
2310,1969-04-17,100.779999,100.629997,101.410004,99.989998,20.43,17.39
2311,1969-04-18,101.239998,100.779999,102.089996,100.300003,20.43,17.39
2312,1969-04-21,100.559998,101.239998,101.68,100.110001,20.43,17.39
2313,1969-04-22,100.779999,100.559998,101.290001,99.519997,20.43,17.39
2314,1969-04-23,100.800003,100.779999,101.769997,100.150002,20.43,17.39
2315,1969-04-24,101.269997,100.800003,101.800003,100.209999,20.43,17.39
2316,1969-04-25,101.720001,101.269997,102.290001,100.809998,20.43,17.39
2317,1969-04-28,102.029999,101.720001,102.650002,100.970001,20.43,17.39
2318,1969-04-29,102.790001,102.029999,103.309998,101.510002,20.43,17.39
2319,1969-04-30,103.690002,102.790001,104.559998,102.5,20.43,17.39
2320,1969-05-01,103.510002,103.690002,104.589996,102.739998,20.97,17.93
2321,1969-05-02,104.0,103.510002,104.629997,102.980003,20.97,17.93
2322,1969-05-05,104.370003,104.0,105.080002,103.480003,20.97,17.93
2323,1969-05-06,104.860001,104.370003,105.5,103.839996,20.97,17.93
2324,1969-05-07,104.669998,104.860001,105.589996,103.830002,20.97,17.93
2325,1969-05-08,105.099998,104.669998,105.739998,104.099998,20.97,17.93
2326,1969-05-09,105.050003,105.099998,106.010002,104.349998,20.97,17.93
2327,1969-05-12,104.889999,105.050003,105.650002,104.120003,20.97,17.93
2328,1969-05-13,105.339996,104.889999,105.910004,104.309998,20.97,17.93
2329,1969-05-14,106.160004,105.339996,106.739998,105.07,20.97,17.93
2330,1969-05-15,105.849998,106.160004,106.690002,105.080002,20.97,17.93
2331,1969-05-16,105.940002,105.849998,106.589996,105.18,20.97,17.93
2332,1969-05-19,104.970001,105.940002,106.150002,104.519997,20.97,17.93
2333,1969-05-20,104.040001,104.970001,105.160004,103.559998,20.97,17.93
2334,1969-05-21,104.470001,104.040001,105.029999,103.370003,20.97,17.93
2335,1969-05-22,104.599998,104.470001,105.660004,103.919998,20.97,17.93
2336,1969-05-23,104.589996,104.599998,105.32,103.779999,20.97,17.93
2337,1969-05-26,104.360001,104.589996,105.139999,103.800003,20.97,17.93
2338,1969-05-27,103.57,104.360001,104.68,103.120003,20.97,17.93
2339,1969-05-28,103.260002,103.57,103.910004,102.290001,20.97,17.93
2340,1969-05-29,103.459999,103.260002,104.269997,102.760002,20.97,17.93
2341,1969-06-02,102.940002,103.459999,103.75,102.400002,19.71,16.98
2342,1969-06-03,102.629997,102.940002,103.599998,102.089996,19.71,16.98
2343,1969-06-04,102.589996,102.629997,103.449997,102.07,19.71,16.98
2344,1969-06-05,102.760002,102.589996,103.449997,102.050003,19.71,16.98
2345,1969-06-06,102.120003,102.760002,103.410004,101.68,19.71,16.98
2346,1969-06-09,101.199997,102.120003,102.160004,100.540001,19.71,16.98
2347,1969-06-10,100.419998,101.199997,101.760002,100.019997,19.71,16.98
2348,1969-06-11,99.050003,100.419998,100.709999,99.019997,19.71,16.98
2349,1969-06-12,98.260002,99.050003,99.779999,97.959999,19.71,16.98
2350,1969-06-13,98.650002,98.260002,99.510002,97.589996,19.71,16.98
2351,1969-06-16,98.32,98.650002,99.639999,97.910004,19.71,16.98
2352,1969-06-17,97.949997,98.32,98.709999,96.879997,19.71,16.98
2353,1969-06-18,97.809998,97.949997,99.199997,97.449997,19.71,16.98
2354,1969-06-19,97.239998,97.809998,98.379997,96.610001,19.71,16.98
2355,1969-06-20,96.669998,97.239998,98.220001,96.290001,19.71,16.98
2356,1969-06-23,96.230003,96.669998,97.169998,95.209999,19.71,16.98
2357,1969-06-24,97.32,96.290001,98.040001,96.290001,19.71,16.98
2358,1969-06-25,97.010002,97.32,98.300003,96.559998,19.71,16.98
2359,1969-06-26,97.25,97.010002,97.910004,95.970001,19.71,16.98
2360,1969-06-27,97.330002,97.25,98.150002,96.650002,19.71,16.98
2361,1969-06-30,97.709999,97.330002,98.639999,96.82,19.71,16.98
2362,1969-07-01,98.080002,97.709999,98.660004,97.129997,18.68,16.17
2363,1969-07-02,98.940002,98.080002,99.5,97.809998,18.68,16.17
2364,1969-07-03,99.610001,98.940002,100.25,98.620003,18.68,16.17
2365,1969-07-07,99.029999,99.610001,100.330002,98.449997,18.68,16.17
2366,1969-07-08,97.629997,98.980003,98.980003,97.150002,18.68,16.17
2367,1969-07-09,96.879997,97.629997,97.849998,96.330002,18.68,16.17
2368,1969-07-10,95.379997,96.879997,97.040001,95.029999,18.68,16.17
2369,1969-07-11,95.769997,95.379997,96.650002,94.809998,18.68,16.17
2370,1969-07-14,94.550003,95.769997,96.169998,94.199997,18.68,16.17
2371,1969-07-15,94.239998,94.550003,95.0,93.110001,18.68,16.17
2372,1969-07-16,95.18,94.239998,95.830002,94.220001,18.68,16.17
2373,1969-07-17,95.760002,95.18,96.709999,95.07,18.68,16.17
2374,1969-07-18,94.949997,95.760002,95.839996,94.18,18.68,16.17
2375,1969-07-22,93.519997,94.949997,95.449997,93.150002,18.68,16.17
2376,1969-07-23,93.120003,93.519997,93.989998,92.07,18.68,16.17
2377,1969-07-24,92.800003,93.120003,93.870003,92.290001,18.68,16.17
2378,1969-07-25,92.059998,92.800003,93.279999,91.540001,18.68,16.17
2379,1969-07-28,90.209999,91.910004,91.910004,89.830002,18.68,16.17
2380,1969-07-29,89.480003,90.209999,91.559998,89.059998,18.68,16.17
2381,1969-07-30,89.93,89.480003,90.82,88.040001,18.68,16.17
2382,1969-07-31,91.830002,89.959999,92.400002,89.959999,18.68,16.17
2383,1969-08-01,93.470001,91.919998,94.190002,91.919998,18.43,16.04
2384,1969-08-04,92.989998,93.470001,94.419998,92.290001,18.43,16.04
2385,1969-08-05,93.410004,92.989998,94.019997,92.129997,18.43,16.04
2386,1969-08-06,93.919998,93.410004,94.760002,93.019997,18.43,16.04
